ride,track,gateId,clusterId,t_iso,kind,angle_deg,speed_kmh,own_route
20260611-1923-work2home-18881030862,EveningB,EveningB:G2,C013,2026-06-11T17:31:36.864Z,valid,1.36,25.13,True
20260611-1923-work2home-18881030862,EveningB,MorningB:G2,C018,2026-06-11T17:31:36.864Z,wrong_direction,178.64,25.13,False
20260611-1923-work2home-18881030862,EveningB,FoshHome:G3,C076,2026-06-11T17:33:53.009Z,valid,1.26,29.09,False
20260611-1923-work2home-18881030862,EveningB,HomeChurch:G1,C017,2026-06-11T17:34:39.309Z,wrong_direction,177.72,30.94,False
20260611-1923-work2home-18881030862,EveningB,MorningB:G1,C017,2026-06-11T17:34:39.459Z,wrong_direction,176.75,30.94,False
20260611-1923-work2home-18881030862,EveningB,EveningB:G3,C014,2026-06-11T17:34:39.463Z,valid,0.02,30.94,True
20260611-1923-work2home-18881030862,EveningB,ChurchHome:G3,C014,2026-06-11T17:34:41.403Z,valid,0.02,29.41,False
20260611-1923-work2home-18881030862,EveningB,EveningB:FINISH,C015,2026-06-11T17:37:46.544Z,valid,4.23,21.64,True
20260611-1923-work2home-18881030862,EveningB,MorningB:START,C016,2026-06-11T17:39:02.022Z,wrong_direction,173.78,16.13,False
20260612-2223-work2home-18895067518,EveningB,WorkChurchB:START,C035,2026-06-12T20:23:09.639Z,valid,52.23,15.26,False
20260612-2223-work2home-18895067518,EveningB,WorkChurchA:START,C054,2026-06-12T20:23:09.835Z,valid,6.9,15.26,False
20260612-2223-work2home-18895067518,EveningB,MorningB:FINISH,C020,2026-06-12T20:23:37.592Z,wrong_direction,173.85,13.49,False
20260612-2223-work2home-18895067518,EveningB,EveningB:START,C011,2026-06-12T20:23:37.592Z,valid,6.02,13.49,True
20260612-2223-work2home-18895067518,EveningB,MorningB:G3,C019,2026-06-12T20:27:55.698Z,wrong_direction,179.07,24.87,False
20260612-2223-work2home-18895067518,EveningB,EveningB:G1,C012,2026-06-12T20:27:55.698Z,valid,0.54,24.87,True
20260612-2223-work2home-18895067518,EveningB,FoshHome:G2,C075,2026-06-12T20:28:30.799Z,valid,3.78,24.61,False
20260612-2223-work2home-18895067518,EveningB,ChurchHome:G2,C068,2026-06-12T20:30:10.315Z,valid,0.59,22.97,False
20260612-2223-work2home-18895067518,EveningB,EveningB:G2,C013,2026-06-12T20:31:18.528Z,valid,1.4,25.65,True
20260612-2223-work2home-18895067518,EveningB,MorningB:G2,C018,2026-06-12T20:31:18.528Z,wrong_direction,178.6,25.65,False
20260612-2223-work2home-18895067518,EveningB,FoshHome:G3,C076,2026-06-12T20:33:36.062Z,valid,1.13,28.34,False
20260612-2223-work2home-18895067518,EveningB,HomeChurch:G1,C017,2026-06-12T20:34:23.950Z,wrong_direction,176.38,30.52,False
20260612-2223-work2home-18895067518,EveningB,MorningB:G1,C017,2026-06-12T20:34:24.115Z,wrong_direction,175.48,28.47,False
20260612-2223-work2home-18895067518,EveningB,EveningB:G3,C014,2026-06-12T20:34:24.118Z,valid,7.79,28.47,True
20260612-2223-work2home-18895067518,EveningB,ChurchHome:G3,C014,2026-06-12T20:34:26.213Z,valid,0.9,29.54,False
20260612-2223-work2home-18895067518,EveningB,EveningB:FINISH,C015,2026-06-12T20:37:36.021Z,valid,2.35,19.88,True
20260612-2223-work2home-18895067518,EveningB,MorningB:START,C016,2026-06-12T20:38:55.844Z,wrong_direction,175.17,14.9,False
20260615-1226-home2work-18927230226,Morning,ChurchHome:FINISH,C010,2026-06-15T10:27:10.842Z,wrong_direction,163.33,23.93,False
20260615-1226-home2work-18927230226,Morning,EveningA:FINISH,C010,2026-06-15T10:27:12.265Z,wrong_direction,168.96,24.02,False
20260615-1226-home2work-18927230226,Morning,Morning:START,C001,2026-06-15T10:27:12.972Z,valid,7.18,24.02,True
20260615-1226-home2work-18927230226,Morning,FoshHome:FINISH,C053,2026-06-15T10:27:22.012Z,wrong_direction,179.05,25.02,False
20260615-1226-home2work-18927230226,Morning,StationHomePreferred:FINISH,C053,2026-06-15T10:27:25.067Z,wrong_direction,179.45,24.64,False
20260615-1226-home2work-18927230226,Morning,HomeStationViaFosh:START,C041,2026-06-15T10:27:27.650Z,valid,3.96,23.45,False
20260615-1226-home2work-18927230226,Morning,HomeFosh:START,C041,2026-06-15T10:27:28.316Z,valid,2.07,23.44,False
20260615-1226-home2work-18927230226,Morning,HomeChurch:START,C041,2026-06-15T10:27:31.196Z,valid,1.37,23.53,False
20260615-1226-home2work-18927230226,Morning,HomeStationPreferred:START,C041,2026-06-15T10:27:32.124Z,valid,0.41,25.28,False
20260615-1226-home2work-18927230226,Morning,Morning:G1,C002,2026-06-15T10:31:05.035Z,valid,0.51,24.56,True
20260615-1226-home2work-18927230226,Morning,EveningA:G3,C009,2026-06-15T10:31:33.721Z,wrong_direction,176.08,23.56,False
20260615-1226-home2work-18927230226,Morning,HomeFosh:G1,C069,2026-06-15T10:32:48.702Z,valid,4.47,25.33,False
20260615-1226-home2work-18927230226,Morning,HomeStationPreferred:G1,C042,2026-06-15T10:33:11.319Z,valid,0.52,24.71,False
20260615-1226-home2work-18927230226,Morning,StationHomePreferred:G3,C052,2026-06-15T10:33:12.297Z,wrong_direction,179.44,24.91,False
20260615-1226-home2work-18927230226,Morning,HomeStationViaFosh:G1,C046,2026-06-15T10:33:18.655Z,valid,1.17,24.57,False
20260615-1226-home2work-18927230226,Morning,EveningA:G2,C008,2026-06-15T10:34:08.404Z,wrong_direction,170.58,25.52,False
20260615-1226-home2work-18927230226,Morning,Morning:G2,C003,2026-06-15T10:34:23.049Z,valid,1.45,25.58,True
20260615-1226-home2work-18927230226,Morning,HomeFosh:G2,C070,2026-06-15T10:37:46.883Z,valid,0.95,23.51,False
20260615-1226-home2work-18927230226,Morning,EveningA:G1,C007,2026-06-15T10:37:53.019Z,wrong_direction,178.03,19.79,False
20260615-1226-home2work-18927230226,Morning,Morning:G3,C004,2026-06-15T10:38:15.994Z,valid,1.33,31.94,True
20260615-1226-home2work-18927230226,Morning,StationHomePreferred:G2,C051,2026-06-15T10:38:26.212Z,wrong_direction,141.87,28.08,False
20260615-1226-home2work-18927230226,Morning,HomeStationPreferred:G2,C043,2026-06-15T10:38:26.339Z,valid,35.75,28.08,False
20260615-1226-home2work-18927230226,Morning,HomeStationViaFosh:G2,C047,2026-06-15T10:38:51.434Z,valid,1.74,24.92,False
20260615-1226-home2work-18927230226,Morning,EveningA:START,C006,2026-06-15T10:41:15.042Z,wrong_direction,156.91,23.51,False
20260615-1226-home2work-18927230226,Morning,Morning:FINISH,C005,2026-06-15T10:41:32.158Z,valid,2.79,21.59,True
20260615-2359-work2home-18935332720,EveningB,WorkChurchA:START,C054,2026-06-15T22:00:14.894Z,valid,1.93,15.09,False
20260615-2359-work2home-18935332720,EveningB,WorkChurchB:START,C035,2026-06-15T22:00:14.943Z,valid,57.2,15.09,False
20260615-2359-work2home-18935332720,EveningB,MorningB:FINISH,C020,2026-06-15T22:00:43.167Z,wrong_direction,164.74,13.34,False
20260615-2359-work2home-18935332720,EveningB,EveningB:START,C011,2026-06-15T22:00:43.167Z,valid,15.13,13.34,True
20260615-2359-work2home-18935332720,EveningB,MorningB:G3,C019,2026-06-15T22:04:12.626Z,wrong_direction,178.91,25.81,False
20260615-2359-work2home-18935332720,EveningB,EveningB:G1,C012,2026-06-15T22:04:12.627Z,valid,0.7,25.81,True
20260615-2359-work2home-18935332720,EveningB,FoshHome:G2,C075,2026-06-15T22:04:47.336Z,valid,3.04,24.26,False
20260615-2359-work2home-18935332720,EveningB,ChurchHome:G2,C068,2026-06-15T22:06:26.350Z,valid,0.23,23.9,False
20260615-2359-work2home-18935332720,EveningB,EveningB:G2,C013,2026-06-15T22:07:32.178Z,valid,0.84,25.62,True
20260615-2359-work2home-18935332720,EveningB,MorningB:G2,C018,2026-06-15T22:07:32.178Z,wrong_direction,179.16,25.62,False
20260615-2359-work2home-18935332720,EveningB,FoshHome:G3,C076,2026-06-15T22:09:49.114Z,valid,6.46,26.71,False
20260615-2359-work2home-18935332720,EveningB,HomeChurch:G1,C017,2026-06-15T22:10:34.223Z,wrong_direction,176.26,35.94,False
20260615-2359-work2home-18935332720,EveningB,MorningB:G1,C017,2026-06-15T22:10:34.331Z,wrong_direction,170.73,35.94,False
20260615-2359-work2home-18935332720,EveningB,EveningB:G3,C014,2026-06-15T22:10:34.348Z,valid,6.0,35.94,True
20260615-2359-work2home-18935332720,EveningB,ChurchHome:G3,C014,2026-06-15T22:10:36.074Z,valid,2.09,31.11,False
20260615-2359-work2home-18935332720,EveningB,EveningB:FINISH,C015,2026-06-15T22:13:41.316Z,valid,0.74,22.85,True
20260615-2359-work2home-18935332720,EveningB,MorningB:START,C016,2026-06-15T22:14:57.983Z,wrong_direction,173.26,17.22,False
20260616-1211-home2work-18940926405,Morning,ChurchHome:FINISH,C010,2026-06-16T10:12:17.365Z,wrong_direction,175.82,23.63,False
20260616-1211-home2work-18940926405,Morning,EveningA:FINISH,C010,2026-06-16T10:12:18.855Z,wrong_direction,172.85,22.8,False
20260616-1211-home2work-18940926405,Morning,Morning:START,C001,2026-06-16T10:12:19.583Z,valid,0.69,24.06,True
20260616-1211-home2work-18940926405,Morning,FoshHome:FINISH,C053,2026-06-16T10:12:28.892Z,wrong_direction,178.03,24.81,False
20260616-1211-home2work-18940926405,Morning,StationHomePreferred:FINISH,C053,2026-06-16T10:12:31.970Z,wrong_direction,177.25,25.16,False
20260616-1211-home2work-18940926405,Morning,HomeStationViaFosh:START,C041,2026-06-16T10:12:34.537Z,valid,0.13,25.28,False
20260616-1211-home2work-18940926405,Morning,HomeFosh:START,C041,2026-06-16T10:12:35.150Z,valid,2.51,24.99,False
20260616-1211-home2work-18940926405,Morning,HomeChurch:START,C041,2026-06-16T10:12:37.849Z,valid,0.8,24.35,False
20260616-1211-home2work-18940926405,Morning,HomeStationPreferred:START,C041,2026-06-16T10:12:38.729Z,valid,3.6,25.1,False
20260616-1211-home2work-18940926405,Morning,Morning:G1,C002,2026-06-16T10:15:16.546Z,valid,1.09,24.87,True
20260616-1211-home2work-18940926405,Morning,EveningA:G3,C009,2026-06-16T10:15:45.635Z,wrong_direction,178.45,24.27,False
20260616-1211-home2work-18940926405,Morning,HomeFosh:G1,C069,2026-06-16T10:17:00.400Z,valid,9.93,22.68,False
20260616-1211-home2work-18940926405,Morning,HomeStationPreferred:G1,C042,2026-06-16T10:17:22.685Z,valid,0.86,25.16,False
20260616-1211-home2work-18940926405,Morning,StationHomePreferred:G3,C052,2026-06-16T10:17:23.651Z,wrong_direction,178.36,24.96,False
20260616-1211-home2work-18940926405,Morning,HomeStationViaFosh:G1,C046,2026-06-16T10:17:29.919Z,valid,1.87,24.83,False
20260616-1211-home2work-18940926405,Morning,EveningA:G2,C008,2026-06-16T10:18:20.656Z,wrong_direction,174.98,26.01,False
20260616-1211-home2work-18940926405,Morning,Morning:G2,C003,2026-06-16T10:18:35.026Z,valid,0.65,24.63,True
20260616-1211-home2work-18940926405,Morning,HomeFosh:G2,C070,2026-06-16T10:22:00.486Z,valid,2.77,24.44,False
20260616-1211-home2work-18940926405,Morning,EveningA:G1,C007,2026-06-16T10:22:06.976Z,wrong_direction,176.54,21.27,False
20260616-1211-home2work-18940926405,Morning,Morning:G3,C004,2026-06-16T10:22:29.832Z,valid,2.15,33.18,True
20260616-1211-home2work-18940926405,Morning,StationHomePreferred:G2,C051,2026-06-16T10:22:39.552Z,wrong_direction,145.02,26.06,False
20260616-1211-home2work-18940926405,Morning,HomeStationPreferred:G2,C043,2026-06-16T10:22:39.672Z,valid,32.6,26.06,False
20260616-1211-home2work-18940926405,Morning,HomeStationViaFosh:G2,C047,2026-06-16T10:23:04.614Z,valid,1.74,24.92,False
20260616-1211-home2work-18940926405,Morning,EveningA:START,C006,2026-06-16T10:25:25.430Z,wrong_direction,169.89,26.47,False
20260616-1211-home2work-18940926405,Morning,Morning:FINISH,C005,2026-06-16T10:25:40.693Z,valid,5.14,23.8,True
20260616-1211-home2work-18940926405,Morning,WorkChurchA:START,C054,2026-06-16T10:25:58.000Z,valid,6.4,19.7,False
20260616-1211-home2work-18940926405,Morning,WorkChurchB:START,C035,2026-06-16T10:25:58.041Z,valid,52.73,19.7,False
20260616-1211-home2work-18940926405,Morning,WorkChurchB:START,C035,2026-06-16T10:26:05.181Z,wrong_direction,161.18,11.05,False
20260616-1211-home2work-18940926405,Morning,StationWorkAlt:FINISH,C035,2026-06-16T10:26:07.713Z,wrong_direction,177.49,22.8,False
20260616-2230-work2home-18949259562,EveningB,WorkChurchA:START,C054,2026-06-16T20:30:31.251Z,valid,14.94,34.22,False
20260616-2230-work2home-18949259562,EveningB,WorkChurchB:START,C035,2026-06-16T20:30:31.571Z,valid,44.18,34.22,False
20260616-2230-work2home-18949259562,EveningB,EveningB:START,C011,2026-06-16T20:30:57.780Z,valid,10.78,13.24,True
20260616-2230-work2home-18949259562,EveningB,MorningB:FINISH,C020,2026-06-16T20:30:57.780Z,wrong_direction,169.34,13.24,False
20260616-2230-work2home-18949259562,EveningB,EveningB:G1,C012,2026-06-16T20:34:23.460Z,valid,0.73,25.8,True
20260616-2230-work2home-18949259562,EveningB,MorningB:G3,C019,2026-06-16T20:34:23.460Z,wrong_direction,179.66,25.8,False
20260616-2230-work2home-18949259562,EveningB,FoshHome:G2,C075,2026-06-16T20:34:57.972Z,valid,3.11,25.87,False
20260616-2230-work2home-18949259562,EveningB,ChurchHome:G2,C068,2026-06-16T20:36:34.254Z,valid,0.32,24.01,False
20260616-2230-work2home-18949259562,EveningB,EveningB:G2,C013,2026-06-16T20:37:37.722Z,valid,1.51,25.25,True
20260616-2230-work2home-18949259562,EveningB,MorningB:G2,C018,2026-06-16T20:37:37.722Z,wrong_direction,178.49,25.25,False
20260616-2230-work2home-18949259562,EveningB,FoshHome:G3,C076,2026-06-16T20:39:49.753Z,valid,0.47,30.86,False
20260616-2230-work2home-18949259562,EveningB,HomeChurch:G1,C017,2026-06-16T20:40:37.163Z,wrong_direction,178.54,22.7,False
20260616-2230-work2home-18949259562,EveningB,MorningB:G1,C017,2026-06-16T20:40:37.362Z,wrong_direction,175.93,22.7,False
20260616-2230-work2home-18949259562,EveningB,EveningB:G3,C014,2026-06-16T20:40:37.371Z,valid,0.8,22.7,True
20260616-2230-work2home-18949259562,EveningB,ChurchHome:G3,C014,2026-06-16T20:40:39.193Z,valid,1.16,33.88,False
20260616-2230-work2home-18949259562,EveningB,EveningB:FINISH,C015,2026-06-16T20:43:38.491Z,valid,5.47,21.69,True
20260616-2230-work2home-18949259562,EveningB,MorningB:START,C016,2026-06-16T20:44:52.627Z,wrong_direction,179.91,18.69,False
20260617-1219-home2work-18955636577,Morning,ChurchHome:FINISH,C010,2026-06-17T10:20:02.858Z,wrong_direction,167.78,19.41,False
20260617-1219-home2work-18955636577,Morning,EveningA:FINISH,C010,2026-06-17T10:20:04.489Z,wrong_direction,175.56,22.19,False
20260617-1219-home2work-18955636577,Morning,Morning:START,C001,2026-06-17T10:20:05.251Z,valid,0.67,23.42,True
20260617-1219-home2work-18955636577,Morning,FoshHome:FINISH,C053,2026-06-17T10:20:15.159Z,wrong_direction,179.26,23.09,False
20260617-1219-home2work-18955636577,Morning,StationHomePreferred:FINISH,C053,2026-06-17T10:20:18.374Z,wrong_direction,176.92,24.06,False
20260617-1219-home2work-18955636577,Morning,HomeStationViaFosh:START,C041,2026-06-17T10:20:21.059Z,valid,4.2,23.91,False
20260617-1219-home2work-18955636577,Morning,HomeFosh:START,C041,2026-06-17T10:20:21.708Z,valid,5.0,23.91,False
20260617-1219-home2work-18955636577,Morning,HomeChurch:START,C041,2026-06-17T10:20:24.387Z,valid,1.61,26.12,False
20260617-1219-home2work-18955636577,Morning,HomeStationPreferred:START,C041,2026-06-17T10:20:25.232Z,valid,2.2,25.6,False
20260617-1219-home2work-18955636577,Morning,Morning:G1,C002,2026-06-17T10:23:05.978Z,valid,0.84,25.04,True
20260617-1219-home2work-18955636577,Morning,EveningA:G3,C009,2026-06-17T10:23:34.117Z,wrong_direction,177.31,25.24,False
20260617-1219-home2work-18955636577,Morning,HomeFosh:G1,C069,2026-06-17T10:24:47.825Z,valid,8.7,23.38,False
20260617-1219-home2work-18955636577,Morning,HomeStationPreferred:G1,C042,2026-06-17T10:25:10.136Z,valid,1.6,24.77,False
20260617-1219-home2work-18955636577,Morning,StationHomePreferred:G3,C052,2026-06-17T10:25:11.112Z,wrong_direction,179.44,24.91,False
20260617-1219-home2work-18955636577,Morning,HomeStationViaFosh:G1,C046,2026-06-17T10:25:17.463Z,valid,6.53,25.01,False
20260617-1219-home2work-18955636577,Morning,EveningA:G2,C008,2026-06-17T10:26:08.265Z,wrong_direction,169.24,24.4,False
20260617-1219-home2work-18955636577,Morning,Morning:G2,C003,2026-06-17T10:26:23.140Z,valid,1.29,24.69,True
20260617-1219-home2work-18955636577,Morning,HomeFosh:G2,C070,2026-06-17T10:29:47.828Z,valid,2.22,26.46,False
20260617-1219-home2work-18955636577,Morning,EveningA:G1,C007,2026-06-17T10:29:53.981Z,wrong_direction,178.17,24.88,False
20260617-1219-home2work-18955636577,Morning,Morning:G3,C004,2026-06-17T10:30:17.433Z,valid,5.94,22.01,True
20260617-1219-home2work-18955636577,Morning,StationHomePreferred:G2,C051,2026-06-17T10:30:27.562Z,wrong_direction,142.23,26.99,False
20260617-1219-home2work-18955636577,Morning,HomeStationPreferred:G2,C043,2026-06-17T10:30:27.688Z,valid,35.39,26.99,False
20260617-1219-home2work-18955636577,Morning,HomeStationViaFosh:G2,C047,2026-06-17T10:30:52.495Z,valid,0.43,24.61,False
20260617-1219-home2work-18955636577,Morning,EveningA:START,C006,2026-06-17T10:33:17.519Z,wrong_direction,167.24,23.74,False
20260617-1219-home2work-18955636577,Morning,Morning:FINISH,C005,2026-06-17T10:33:33.578Z,valid,11.63,18.34,True
20260617-1219-home2work-18955636577,Morning,WorkChurchA:START,C054,2026-06-17T10:33:50.781Z,valid,3.7,23.46,False
20260617-1219-home2work-18955636577,Morning,WorkChurchB:START,C035,2026-06-17T10:33:50.861Z,valid,62.83,23.46,False
20260617-1219-home2work-18955636577,Morning,WorkChurchB:START,C035,2026-06-17T10:33:56.371Z,wrong_direction,149.82,21.23,False
20260617-1219-home2work-18955636577,Morning,StationWorkAlt:FINISH,C035,2026-06-17T10:33:59.648Z,wrong_direction,177.77,21.51,False
20260617-2220-work2home-18963316789,EveningB,EveningB:START,C011,2026-06-17T20:20:07.799Z,valid,4.28,27.21,True
20260617-2220-work2home-18963316789,EveningB,MorningB:FINISH,C020,2026-06-17T20:20:07.801Z,wrong_direction,175.59,27.21,False
20260617-2220-work2home-18963316789,EveningB,MorningB:G3,C019,2026-06-17T20:23:39.919Z,wrong_direction,179.45,24.87,False
20260617-2220-work2home-18963316789,EveningB,EveningB:G1,C012,2026-06-17T20:23:39.919Z,valid,0.94,24.87,True
20260617-2220-work2home-18963316789,EveningB,FoshHome:G2,C075,2026-06-17T20:24:14.373Z,valid,2.62,24.7,False
20260617-2220-work2home-18963316789,EveningB,ChurchHome:G2,C068,2026-06-17T20:25:51.831Z,valid,0.32,24.01,False
20260617-2220-work2home-18963316789,EveningB,EveningB:G2,C013,2026-06-17T20:26:56.492Z,valid,0.84,25.62,True
20260617-2220-work2home-18963316789,EveningB,MorningB:G2,C018,2026-06-17T20:26:56.492Z,wrong_direction,179.16,25.62,False
20260617-2220-work2home-18963316789,EveningB,FoshHome:G3,C076,2026-06-17T20:29:46.733Z,valid,4.02,30.45,False
20260617-2220-work2home-18963316789,EveningB,HomeChurch:G1,C017,2026-06-17T20:30:32.127Z,wrong_direction,179.63,30.27,False
20260617-2220-work2home-18963316789,EveningB,MorningB:G1,C017,2026-06-17T20:30:32.270Z,wrong_direction,174.11,30.27,False
20260617-2220-work2home-18963316789,EveningB,EveningB:G3,C014,2026-06-17T20:30:32.281Z,valid,2.62,30.27,True
20260617-2220-work2home-18963316789,EveningB,ChurchHome:G3,C014,2026-06-17T20:30:34.244Z,valid,0.13,33.63,False
20260617-2220-work2home-18963316789,EveningB,EveningB:FINISH,C015,2026-06-17T20:33:27.503Z,valid,1.2,23.28,True
20260617-2220-work2home-18963316789,EveningB,MorningB:START,C016,2026-06-17T20:34:36.740Z,wrong_direction,177.98,20.95,False
20260618-1320-home2work-18970179762,Morning,ChurchHome:FINISH,C010,2026-06-18T11:20:50.966Z,wrong_direction,172.68,23.6,False
20260618-1320-home2work-18970179762,Morning,EveningA:FINISH,C010,2026-06-18T11:20:52.375Z,wrong_direction,177.2,23.62,False
20260618-1320-home2work-18970179762,Morning,Morning:START,C001,2026-06-18T11:20:53.068Z,valid,2.16,24.86,True
20260618-1320-home2work-18970179762,Morning,FoshHome:FINISH,C053,2026-06-18T11:21:02.168Z,wrong_direction,178.79,23.93,False
20260618-1320-home2work-18970179762,Morning,StationHomePreferred:FINISH,C053,2026-06-18T11:21:05.264Z,wrong_direction,179.84,24.45,False
20260618-1320-home2work-18970179762,Morning,HomeStationViaFosh:START,C041,2026-06-18T11:21:07.751Z,valid,3.47,26.46,False
20260618-1320-home2work-18970179762,Morning,HomeFosh:START,C041,2026-06-18T11:21:08.364Z,valid,0.71,24.77,False
20260618-1320-home2work-18970179762,Morning,HomeChurch:START,C041,2026-06-18T11:21:11.068Z,valid,1.85,25.02,False
20260618-1320-home2work-18970179762,Morning,HomeStationPreferred:START,C041,2026-06-18T11:21:11.948Z,valid,1.1,25.02,False
20260618-1320-home2work-18970179762,Morning,Morning:G1,C002,2026-06-18T11:23:52.684Z,valid,0.63,25.02,True
20260618-1320-home2work-18970179762,Morning,EveningA:G3,C009,2026-06-18T11:24:20.624Z,wrong_direction,176.69,24.95,False
20260618-1320-home2work-18970179762,Morning,HomeFosh:G1,C069,2026-06-18T11:25:34.041Z,valid,8.76,25.61,False
20260618-1320-home2work-18970179762,Morning,HomeStationPreferred:G1,C042,2026-06-18T11:25:56.912Z,valid,2.06,24.18,False
20260618-1320-home2work-18970179762,Morning,StationHomePreferred:G3,C052,2026-06-18T11:25:57.908Z,wrong_direction,178.0,24.38,False
20260618-1320-home2work-18970179762,Morning,HomeStationViaFosh:G1,C046,2026-06-18T11:26:04.348Z,valid,1.37,25.3,False
20260618-1320-home2work-18970179762,Morning,EveningA:G2,C008,2026-06-18T11:26:53.903Z,wrong_direction,174.6,26.63,False
20260618-1320-home2work-18970179762,Morning,Morning:G2,C003,2026-06-18T11:27:08.722Z,valid,2.0,23.88,True
20260618-1320-home2work-18970179762,Morning,HomeFosh:G2,C070,2026-06-18T11:30:33.316Z,valid,12.76,23.92,False
20260618-1320-home2work-18970179762,Morning,EveningA:G1,C007,2026-06-18T11:30:40.006Z,wrong_direction,179.01,28.33,False
20260618-1320-home2work-18970179762,Morning,Morning:G3,C004,2026-06-18T11:31:03.476Z,valid,1.36,32.83,True
20260618-1320-home2work-18970179762,Morning,StationHomePreferred:G2,C051,2026-06-18T11:31:13.232Z,wrong_direction,144.46,25.0,False
20260618-1320-home2work-18970179762,Morning,HomeStationPreferred:G2,C043,2026-06-18T11:31:13.364Z,valid,33.16,25.0,False
20260618-1320-home2work-18970179762,Morning,HomeStationViaFosh:G2,C047,2026-06-18T11:31:39.165Z,valid,1.75,24.49,False
20260618-1320-home2work-18970179762,Morning,EveningA:START,C006,2026-06-18T11:34:03.001Z,wrong_direction,162.47,24.15,False
20260618-1320-home2work-18970179762,Morning,Morning:FINISH,C005,2026-06-18T11:34:18.955Z,valid,0.04,20.38,True
20260618-1320-home2work-18970179762,Morning,WorkChurchA:START,C054,2026-06-18T11:34:37.549Z,valid,4.78,20.66,False
20260618-1320-home2work-18970179762,Morning,WorkChurchB:START,C035,2026-06-18T11:34:37.622Z,valid,63.91,20.66,False
20260618-1320-home2work-18970179762,Morning,WorkChurchB:START,C035,2026-06-18T11:34:45.056Z,wrong_direction,169.57,16.67,False
20260618-1320-home2work-18970179762,Morning,StationWorkAlt:FINISH,C035,2026-06-18T11:34:48.066Z,wrong_direction,179.06,19.79,False
20260618-2310-work2home-18976919847,EveningB,StationWorkAlt:FINISH,C035,2026-06-18T21:10:34.700Z,valid,10.07,15.82,False
20260618-2310-work2home-18976919847,EveningB,WorkChurchB:START,C035,2026-06-18T21:10:39.056Z,valid,4.49,44.75,False
20260618-2310-work2home-18976919847,EveningB,MorningB:FINISH,C020,2026-06-18T21:11:00.183Z,wrong_direction,175.95,22.35,False
20260618-2310-work2home-18976919847,EveningB,EveningB:START,C011,2026-06-18T21:11:00.184Z,valid,3.92,22.35,True
20260618-2310-work2home-18976919847,EveningB,MorningB:G3,C019,2026-06-18T21:14:27.636Z,wrong_direction,179.89,25.65,False
20260618-2310-work2home-18976919847,EveningB,EveningB:G1,C012,2026-06-18T21:14:27.638Z,valid,0.28,25.65,True
20260618-2310-work2home-18976919847,EveningB,FoshHome:G2,C075,2026-06-18T21:15:02.371Z,valid,0.58,25.41,False
20260618-2310-work2home-18976919847,EveningB,ChurchHome:G2,C068,2026-06-18T21:16:39.472Z,valid,0.1,24.84,False
20260618-2310-work2home-18976919847,EveningB,EveningB:G2,C013,2026-06-18T21:17:42.157Z,valid,0.27,25.59,True
20260618-2310-work2home-18976919847,EveningB,MorningB:G2,C018,2026-06-18T21:17:42.157Z,wrong_direction,179.73,25.59,False
20260618-2310-work2home-18976919847,EveningB,FoshHome:G3,C076,2026-06-18T21:19:56.084Z,valid,2.8,29.37,False
20260618-2310-work2home-18976919847,EveningB,HomeChurch:G1,C017,2026-06-18T21:20:47.112Z,wrong_direction,172.92,37.35,False
20260618-2310-work2home-18976919847,EveningB,MorningB:G1,C017,2026-06-18T21:20:47.213Z,wrong_direction,178.44,37.35,False
20260618-2310-work2home-18976919847,EveningB,EveningB:G3,C014,2026-06-18T21:20:47.231Z,valid,4.83,37.35,True
20260618-2310-work2home-18976919847,EveningB,ChurchHome:G3,C014,2026-06-18T21:20:49.296Z,valid,2.77,28.49,False
20260618-2310-work2home-18976919847,EveningB,FoshHome:FINISH,C053,2026-06-18T21:24:50.694Z,valid,42.96,15.26,False
20260618-2310-work2home-18976919847,EveningB,Morning:START,C001,2026-06-18T21:25:10.592Z,wrong_direction,139.06,15.26,False
20260618-2310-work2home-18976919847,EveningB,EveningA:FINISH,C010,2026-06-18T21:25:11.647Z,valid,37.08,15.26,False
20260618-2310-work2home-18976919847,EveningB,ChurchHome:FINISH,C010,2026-06-18T21:25:13.682Z,valid,31.45,15.26,False
20260619-1135-home2work-18981986996,Morning,ChurchHome:FINISH,C010,2026-06-19T09:35:52.842Z,wrong_direction,174.63,20.89,False
20260619-1135-home2work-18981986996,Morning,EveningA:FINISH,C010,2026-06-19T09:35:54.555Z,wrong_direction,175.43,20.91,False
20260619-1135-home2work-18981986996,Morning,Morning:START,C001,2026-06-19T09:35:55.358Z,valid,1.36,22.45,True
20260619-1135-home2work-18981986996,Morning,FoshHome:FINISH,C053,2026-06-19T09:36:04.518Z,wrong_direction,179.82,24.64,False
20260619-1135-home2work-18981986996,Morning,StationHomePreferred:FINISH,C053,2026-06-19T09:36:07.556Z,wrong_direction,178.31,25.22,False
20260619-1135-home2work-18981986996,Morning,HomeStationViaFosh:START,C041,2026-06-19T09:36:10.057Z,valid,0.13,25.28,False
20260619-1135-home2work-18981986996,Morning,HomeFosh:START,C041,2026-06-19T09:36:10.669Z,valid,0.67,25.28,False
20260619-1135-home2work-18981986996,Morning,HomeChurch:START,C041,2026-06-19T09:36:13.329Z,valid,2.27,25.86,False
20260619-1135-home2work-18981986996,Morning,HomeStationPreferred:START,C041,2026-06-19T09:36:14.180Z,valid,1.84,25.41,False
